:START_ID(restaurants),:END_ID(categories)
Y8iVXWq_C-U3POZ6yItw7Q,1
Y8iVXWq_C-U3POZ6yItw7Q,26
Y8iVXWq_C-U3POZ6yItw7Q,52
Y8iVXWq_C-U3POZ6yItw7Q,22
Y8iVXWq_C-U3POZ6yItw7Q,9
Y8iVXWq_C-U3POZ6yItw7Q,6
4Co0fjkcBvNpUY1z-tg67g,1
4Co0fjkcBvNpUY1z-tg67g,23
4Co0fjkcBvNpUY1z-tg67g,26
4Co0fjkcBvNpUY1z-tg67g,16
4Co0fjkcBvNpUY1z-tg67g,22
2XEXr1Ba8V8qN4IGADNliA,0
2XEXr1Ba8V8qN4IGADNliA,1
WM18UYsMn4EOwc1s1cCoAg,1
WM18UYsMn4EOwc1s1cCoAg,56
ElEbumta2ujV9PTx4OGbVw,15
ElEbumta2ujV9PTx4OGbVw,4
ElEbumta2ujV9PTx4OGbVw,96
ElEbumta2ujV9PTx4OGbVw,6
ElEbumta2ujV9PTx4OGbVw,3
ElEbumta2ujV9PTx4OGbVw,9
ElEbumta2ujV9PTx4OGbVw,16
ElEbumta2ujV9PTx4OGbVw,81
ElEbumta2ujV9PTx4OGbVw,1
ElEbumta2ujV9PTx4OGbVw,29
gu4TEXWfC69ZVrKDsVPtKQ,19
gu4TEXWfC69ZVrKDsVPtKQ,17
gu4TEXWfC69ZVrKDsVPtKQ,20
gu4TEXWfC69ZVrKDsVPtKQ,14
gu4TEXWfC69ZVrKDsVPtKQ,1
z-2pRvQXAWqcZdLW2fKj9g,25
z-2pRvQXAWqcZdLW2fKj9g,94
z-2pRvQXAWqcZdLW2fKj9g,1
z-2pRvQXAWqcZdLW2fKj9g,32
NXYydDGZuz3p2AGg4puqig,12
NXYydDGZuz3p2AGg4puqig,1
FYOPKSHyRVYwqjNayJdIPA,1
FYOPKSHyRVYwqjNayJdIPA,56
-6eomXaFuOSKPsUbk2A3xQ,1
-6eomXaFuOSKPsUbk2A3xQ,56
yFxxhrdtDfmNF4xcXeem8A,56
yFxxhrdtDfmNF4xcXeem8A,20
yFxxhrdtDfmNF4xcXeem8A,19
yFxxhrdtDfmNF4xcXeem8A,1
vep5L_9i_xFaCm2bZvQemg,1
vep5L_9i_xFaCm2bZvQemg,3
vep5L_9i_xFaCm2bZvQemg,148
vep5L_9i_xFaCm2bZvQemg,103
UWQn01BHc7jJnjDx6y-n9Q,26
UWQn01BHc7jJnjDx6y-n9Q,1
UWQn01BHc7jJnjDx6y-n9Q,36
UWQn01BHc7jJnjDx6y-n9Q,25
UWQn01BHc7jJnjDx6y-n9Q,58
UWQn01BHc7jJnjDx6y-n9Q,10
UWQn01BHc7jJnjDx6y-n9Q,3
reHlvRPArBEo4RatrXZQNg,12
reHlvRPArBEo4RatrXZQNg,1
8IazNnZkqYlNODBZPS1CGA,22
8IazNnZkqYlNODBZPS1CGA,30
8IazNnZkqYlNODBZPS1CGA,39
8IazNnZkqYlNODBZPS1CGA,1
8IazNnZkqYlNODBZPS1CGA,25
_ZG6xLrZ7VIfcQS_tl0Mpg,147
_ZG6xLrZ7VIfcQS_tl0Mpg,12
_ZG6xLrZ7VIfcQS_tl0Mpg,1
_ZG6xLrZ7VIfcQS_tl0Mpg,25
Qz6-OxFp9PhGwMZG5geqpw,4
Qz6-OxFp9PhGwMZG5geqpw,15
Qz6-OxFp9PhGwMZG5geqpw,1
L-NBC1etnxAvHP_u2xo4Ow,0
L-NBC1etnxAvHP_u2xo4Ow,52
L-NBC1etnxAvHP_u2xo4Ow,1
9pPK-EhpT9jkC7WXdtDM-w,10
9pPK-EhpT9jkC7WXdtDM-w,1
9pPK-EhpT9jkC7WXdtDM-w,35
9pPK-EhpT9jkC7WXdtDM-w,4
9pPK-EhpT9jkC7WXdtDM-w,3
9pPK-EhpT9jkC7WXdtDM-w,12
iWyYWFXrOvyoxIvUPf8OuA,128
iWyYWFXrOvyoxIvUPf8OuA,130
iWyYWFXrOvyoxIvUPf8OuA,1
P_nqb7lULOtx3pAJbKfFXA,1
P_nqb7lULOtx3pAJbKfFXA,0
P_nqb7lULOtx3pAJbKfFXA,6
sRJFxyCjZnmXuZLk6uKW6Q,22
sRJFxyCjZnmXuZLk6uKW6Q,1
sRJFxyCjZnmXuZLk6uKW6Q,16
sRJFxyCjZnmXuZLk6uKW6Q,23
sRJFxyCjZnmXuZLk6uKW6Q,25
sRJFxyCjZnmXuZLk6uKW6Q,30
sRJFxyCjZnmXuZLk6uKW6Q,67
sRJFxyCjZnmXuZLk6uKW6Q,42
sRJFxyCjZnmXuZLk6uKW6Q,86
sRJFxyCjZnmXuZLk6uKW6Q,34
cVWOVdiHpPRzuS2FSQUgfA,20
cVWOVdiHpPRzuS2FSQUgfA,1
cVWOVdiHpPRzuS2FSQUgfA,152
cVWOVdiHpPRzuS2FSQUgfA,153
cVWOVdiHpPRzuS2FSQUgfA,19
cVWOVdiHpPRzuS2FSQUgfA,154
3omPdJWZzRAaNZU4vaovZQ,1
3omPdJWZzRAaNZU4vaovZQ,10
3omPdJWZzRAaNZU4vaovZQ,74
3omPdJWZzRAaNZU4vaovZQ,3
S_i39mHBCZadtvwdC6Hb6Q,4
S_i39mHBCZadtvwdC6Hb6Q,1
S_i39mHBCZadtvwdC6Hb6Q,35
S_i39mHBCZadtvwdC6Hb6Q,12
mcmOeaoHlryrtogjd3tooQ,42
mcmOeaoHlryrtogjd3tooQ,54
mcmOeaoHlryrtogjd3tooQ,23
mcmOeaoHlryrtogjd3tooQ,15
mcmOeaoHlryrtogjd3tooQ,1
mcmOeaoHlryrtogjd3tooQ,22
mcmOeaoHlryrtogjd3tooQ,4
DvKVx_Em_UkG2NPeeKSJzg,12
DvKVx_Em_UkG2NPeeKSJzg,1
NTlF55qiq2TCxR_2Kr4NAA,48
NTlF55qiq2TCxR_2Kr4NAA,1
015DpGQSGAjbHfa7KE-p5A,12
015DpGQSGAjbHfa7KE-p5A,1
xSaH011Ov02w-8sxr78M6Q,1
xSaH011Ov02w-8sxr78M6Q,56
ZjwEfrsA2bztSk9SLrPqPA,20
ZjwEfrsA2bztSk9SLrPqPA,1
ZjwEfrsA2bztSk9SLrPqPA,56
ZjwEfrsA2bztSk9SLrPqPA,14
KzGXMHnlrknUhEjNyD8yZQ,22
KzGXMHnlrknUhEjNyD8yZQ,54
KzGXMHnlrknUhEjNyD8yZQ,13
KzGXMHnlrknUhEjNyD8yZQ,53
KzGXMHnlrknUhEjNyD8yZQ,1
2y2LhpdlHuGU6bkAHFSoQg,22
2y2LhpdlHuGU6bkAHFSoQg,1
2y2LhpdlHuGU6bkAHFSoQg,30
2y2LhpdlHuGU6bkAHFSoQg,25
2y2LhpdlHuGU6bkAHFSoQg,39
fNd-tOJGusNDcT0Kqzikaw,48
fNd-tOJGusNDcT0Kqzikaw,1
AHQSq5ZdYVQUleXgPwHHhg,56
AHQSq5ZdYVQUleXgPwHHhg,19
AHQSq5ZdYVQUleXgPwHHhg,5
AHQSq5ZdYVQUleXgPwHHhg,14
AHQSq5ZdYVQUleXgPwHHhg,1
jAwmIPk8p2c2kxAbL7Ocyw,84
jAwmIPk8p2c2kxAbL7Ocyw,29
jAwmIPk8p2c2kxAbL7Ocyw,1
jAwmIPk8p2c2kxAbL7Ocyw,54
jAwmIPk8p2c2kxAbL7Ocyw,22
bbm5_njEZyw68E7UUY0xgQ,26
bbm5_njEZyw68E7UUY0xgQ,99
bbm5_njEZyw68E7UUY0xgQ,100
bbm5_njEZyw68E7UUY0xgQ,32
bbm5_njEZyw68E7UUY0xgQ,1
bbm5_njEZyw68E7UUY0xgQ,22
4lVR4qfWaX-wn1v4EakF8A,12
4lVR4qfWaX-wn1v4EakF8A,35
4lVR4qfWaX-wn1v4EakF8A,1
4lVR4qfWaX-wn1v4EakF8A,45
jJKvRg2tYr7qWP-VxdjCTQ,22
jJKvRg2tYr7qWP-VxdjCTQ,15
jJKvRg2tYr7qWP-VxdjCTQ,29
jJKvRg2tYr7qWP-VxdjCTQ,1
PGFzlPVRUz2rpR9DRAU7dQ,9
PGFzlPVRUz2rpR9DRAU7dQ,6
PGFzlPVRUz2rpR9DRAU7dQ,43
PGFzlPVRUz2rpR9DRAU7dQ,144
PGFzlPVRUz2rpR9DRAU7dQ,51
PGFzlPVRUz2rpR9DRAU7dQ,1
leaEzQ7Uz_7NID4vpx9RCQ,1
leaEzQ7Uz_7NID4vpx9RCQ,85
leaEzQ7Uz_7NID4vpx9RCQ,70
vVLLNrqhvrkVXfIIW9Etag,26
vVLLNrqhvrkVXfIIW9Etag,1
xNZj9zMVY7NizZyBn41BvA,37
xNZj9zMVY7NizZyBn41BvA,1
xNZj9zMVY7NizZyBn41BvA,125
Wz687hCcjVyHTCP-jd6U_Q,1
Wz687hCcjVyHTCP-jd6U_Q,128
Wz687hCcjVyHTCP-jd6U_Q,130
Wz687hCcjVyHTCP-jd6U_Q,155
imCIha88DmlxaWpXScRkZw,6
imCIha88DmlxaWpXScRkZw,1
imCIha88DmlxaWpXScRkZw,35
imCIha88DmlxaWpXScRkZw,26
imCIha88DmlxaWpXScRkZw,76
imCIha88DmlxaWpXScRkZw,9
0CeoONLXqseUxPdGerefOQ,22
0CeoONLXqseUxPdGerefOQ,0
0CeoONLXqseUxPdGerefOQ,16
0CeoONLXqseUxPdGerefOQ,1
0CeoONLXqseUxPdGerefOQ,88
DoHkrJJVPffu924i6MLtcg,26
DoHkrJJVPffu924i6MLtcg,9
DoHkrJJVPffu924i6MLtcg,28
DoHkrJJVPffu924i6MLtcg,1
DoHkrJJVPffu924i6MLtcg,76
DoHkrJJVPffu924i6MLtcg,6
DoHkrJJVPffu924i6MLtcg,15
DoHkrJJVPffu924i6MLtcg,31
DoHkrJJVPffu924i6MLtcg,32
j7LZM6rf4Bf33exo6XXKGA,49
j7LZM6rf4Bf33exo6XXKGA,11
j7LZM6rf4Bf33exo6XXKGA,1
j7LZM6rf4Bf33exo6XXKGA,72
j7LZM6rf4Bf33exo6XXKGA,8
j7LZM6rf4Bf33exo6XXKGA,83
j7LZM6rf4Bf33exo6XXKGA,22
RLB-RxkiAcY4pwjTYUzpEA,1
RLB-RxkiAcY4pwjTYUzpEA,54
RLB-RxkiAcY4pwjTYUzpEA,19
RLB-RxkiAcY4pwjTYUzpEA,20
RLB-RxkiAcY4pwjTYUzpEA,22
bS2clitvOuAuxFKxA0YnXA,22
bS2clitvOuAuxFKxA0YnXA,1
bS2clitvOuAuxFKxA0YnXA,32
bS2clitvOuAuxFKxA0YnXA,72
bS2clitvOuAuxFKxA0YnXA,26
71UVaCN8AtyovlqoS0Hixg,70
71UVaCN8AtyovlqoS0Hixg,0
71UVaCN8AtyovlqoS0Hixg,1
71UVaCN8AtyovlqoS0Hixg,52
JaJDxNxLsV4h_Nkt7HsMAA,26
JaJDxNxLsV4h_Nkt7HsMAA,25
JaJDxNxLsV4h_Nkt7HsMAA,34
JaJDxNxLsV4h_Nkt7HsMAA,33
JaJDxNxLsV4h_Nkt7HsMAA,1
7sdNASlBZhZMQalQUKB4ug,1
7sdNASlBZhZMQalQUKB4ug,52
7sdNASlBZhZMQalQUKB4ug,6
7sdNASlBZhZMQalQUKB4ug,9
Rgp0ZBmxRjf0pqqVnvzm8w,4
Rgp0ZBmxRjf0pqqVnvzm8w,12
Rgp0ZBmxRjf0pqqVnvzm8w,1
jWmg60gRRnNhaHQyc2W8Og,1
jWmg60gRRnNhaHQyc2W8Og,66
jWmg60gRRnNhaHQyc2W8Og,74
bn0XzKxBRBWvnHUMg5cz6g,26
bn0XzKxBRBWvnHUMg5cz6g,29
bn0XzKxBRBWvnHUMg5cz6g,1
dz3dov1RfT25X_StP__cdQ,25
dz3dov1RfT25X_StP__cdQ,12
dz3dov1RfT25X_StP__cdQ,1
7NZ8Uq7Xtx4i7MR--1IjNA,1
7NZ8Uq7Xtx4i7MR--1IjNA,0
R36Rhjk95Jh70scUravEQw,1
R36Rhjk95Jh70scUravEQw,48
R36Rhjk95Jh70scUravEQw,133
R36Rhjk95Jh70scUravEQw,11
R36Rhjk95Jh70scUravEQw,87
L7wxBug8MF-Ag-u43DkQpg,0
L7wxBug8MF-Ag-u43DkQpg,1
FtN_ctIlpuTcAInNIMiM1g,0
FtN_ctIlpuTcAInNIMiM1g,1
DCJefHxEStVHnX8acaq0xA,17
DCJefHxEStVHnX8acaq0xA,1
jwp7_9S5IslgXnA7udfkYQ,80
jwp7_9S5IslgXnA7udfkYQ,48
jwp7_9S5IslgXnA7udfkYQ,29
jwp7_9S5IslgXnA7udfkYQ,1
jwp7_9S5IslgXnA7udfkYQ,133
qwIF7ZBgyP01Cdt53aYS3w,3
qwIF7ZBgyP01Cdt53aYS3w,22
qwIF7ZBgyP01Cdt53aYS3w,32
qwIF7ZBgyP01Cdt53aYS3w,1
qwIF7ZBgyP01Cdt53aYS3w,10
qwIF7ZBgyP01Cdt53aYS3w,120
qwIF7ZBgyP01Cdt53aYS3w,25
8tccha-xTkuNLiPfJYACXQ,26
8tccha-xTkuNLiPfJYACXQ,15
8tccha-xTkuNLiPfJYACXQ,49
8tccha-xTkuNLiPfJYACXQ,1
8tccha-xTkuNLiPfJYACXQ,16
mnyk_gnb60vFB2o6Y8c2Gw,6
mnyk_gnb60vFB2o6Y8c2Gw,76
mnyk_gnb60vFB2o6Y8c2Gw,9
mnyk_gnb60vFB2o6Y8c2Gw,12
mnyk_gnb60vFB2o6Y8c2Gw,4
mnyk_gnb60vFB2o6Y8c2Gw,1
P7p-rYAkkOnPURxXx3Tg8g,34
P7p-rYAkkOnPURxXx3Tg8g,12
P7p-rYAkkOnPURxXx3Tg8g,4
P7p-rYAkkOnPURxXx3Tg8g,1
N8NB7lMryKMMf6SJUvzYVQ,12
N8NB7lMryKMMf6SJUvzYVQ,10
N8NB7lMryKMMf6SJUvzYVQ,4
N8NB7lMryKMMf6SJUvzYVQ,42
N8NB7lMryKMMf6SJUvzYVQ,1
N8NB7lMryKMMf6SJUvzYVQ,3
z9xBQXT6Ru19ySOjdGDIqw,67
z9xBQXT6Ru19ySOjdGDIqw,108
z9xBQXT6Ru19ySOjdGDIqw,1
z9xBQXT6Ru19ySOjdGDIqw,22
z9xBQXT6Ru19ySOjdGDIqw,30
pOCjLcWQskQjRPi6zdLvAw,1
pOCjLcWQskQjRPi6zdLvAw,42
OwBgQo86CL2GmGX0OIUEEw,22
OwBgQo86CL2GmGX0OIUEEw,15
OwBgQo86CL2GmGX0OIUEEw,26
OwBgQo86CL2GmGX0OIUEEw,1
OwBgQo86CL2GmGX0OIUEEw,88
OwBgQo86CL2GmGX0OIUEEw,29
OwBgQo86CL2GmGX0OIUEEw,34
SwDn4LYC7uzQMmIz8RMBBg,15
SwDn4LYC7uzQMmIz8RMBBg,1
leBpyQruds138tREAfRvzA,1
leBpyQruds138tREAfRvzA,26
leBpyQruds138tREAfRvzA,25
gDc_CGQD__1IqL79TaUKrg,22
gDc_CGQD__1IqL79TaUKrg,1
gDc_CGQD__1IqL79TaUKrg,23
gDc_CGQD__1IqL79TaUKrg,24
gDc_CGQD__1IqL79TaUKrg,107
prjS_8VAw65e32UtoCj5AA,35
prjS_8VAw65e32UtoCj5AA,1
prjS_8VAw65e32UtoCj5AA,12
prjS_8VAw65e32UtoCj5AA,4
4wvKerRd-Y88IX6E5lCArQ,149
4wvKerRd-Y88IX6E5lCArQ,26
4wvKerRd-Y88IX6E5lCArQ,16
4wvKerRd-Y88IX6E5lCArQ,1
CcxT3qxaAm9_3-q2h9zt_Q,1
CcxT3qxaAm9_3-q2h9zt_Q,26
15IzVzKuvUCrpM1AFvDT_A,22
15IzVzKuvUCrpM1AFvDT_A,30
15IzVzKuvUCrpM1AFvDT_A,1
n7XtDJQVnxb1UzPPzlOlHQ,1
n7XtDJQVnxb1UzPPzlOlHQ,31
n7XtDJQVnxb1UzPPzlOlHQ,0
n7XtDJQVnxb1UzPPzlOlHQ,52
n7XtDJQVnxb1UzPPzlOlHQ,95
d6CkVTvgiU-U-kLR1Mj09Q,0
d6CkVTvgiU-U-kLR1Mj09Q,1
ikqbPYXQNLIvfz0kymBnJA,1
ikqbPYXQNLIvfz0kymBnJA,4
nHHOQf2pjLT5jUvkG-4DHw,31
nHHOQf2pjLT5jUvkG-4DHw,1
nHHOQf2pjLT5jUvkG-4DHw,32
4orl8-9N6Opr9FJjpsSVCw,20
4orl8-9N6Opr9FJjpsSVCw,17
4orl8-9N6Opr9FJjpsSVCw,14
4orl8-9N6Opr9FJjpsSVCw,1
r3dO-D1qFn4Jct7KDNvImg,30
r3dO-D1qFn4Jct7KDNvImg,25
r3dO-D1qFn4Jct7KDNvImg,1
r3dO-D1qFn4Jct7KDNvImg,22
r3dO-D1qFn4Jct7KDNvImg,16
Wo1nGE9JL8U8MloV1OaiBg,156
Wo1nGE9JL8U8MloV1OaiBg,22
Wo1nGE9JL8U8MloV1OaiBg,70
Wo1nGE9JL8U8MloV1OaiBg,1
vLiXVP1WHdilv13s5SnnQQ,25
vLiXVP1WHdilv13s5SnnQQ,129
vLiXVP1WHdilv13s5SnnQQ,73
vLiXVP1WHdilv13s5SnnQQ,24
vLiXVP1WHdilv13s5SnnQQ,3
vLiXVP1WHdilv13s5SnnQQ,1
vLiXVP1WHdilv13s5SnnQQ,54
vLiXVP1WHdilv13s5SnnQQ,22
vLiXVP1WHdilv13s5SnnQQ,10
PEb_HioboxCfFONLZzVNTQ,1
PEb_HioboxCfFONLZzVNTQ,37
ZzCcljlsQco6WsRDGaV8mQ,1
ZzCcljlsQco6WsRDGaV8mQ,26
ZzCcljlsQco6WsRDGaV8mQ,133
skT9ekzLdiQRg6Wo2OzMvg,1
skT9ekzLdiQRg6Wo2OzMvg,157
skT9ekzLdiQRg6Wo2OzMvg,37
skT9ekzLdiQRg6Wo2OzMvg,69
R1NlqZdqYbs-KXLPXROS-w,22
R1NlqZdqYbs-KXLPXROS-w,12
R1NlqZdqYbs-KXLPXROS-w,29
R1NlqZdqYbs-KXLPXROS-w,99
R1NlqZdqYbs-KXLPXROS-w,100
R1NlqZdqYbs-KXLPXROS-w,4
R1NlqZdqYbs-KXLPXROS-w,1
5xIcqp5q-6mw1FKaKpRCxw,15
5xIcqp5q-6mw1FKaKpRCxw,1
EQr26hrk8cEYsZjaMVU57g,76
EQr26hrk8cEYsZjaMVU57g,9
EQr26hrk8cEYsZjaMVU57g,158
EQr26hrk8cEYsZjaMVU57g,1
EQr26hrk8cEYsZjaMVU57g,6
EQr26hrk8cEYsZjaMVU57g,26
FhI8-M6EYtwfrerkWL_VMg,1
FhI8-M6EYtwfrerkWL_VMg,22
FhI8-M6EYtwfrerkWL_VMg,88
FhI8-M6EYtwfrerkWL_VMg,9
FhI8-M6EYtwfrerkWL_VMg,4
FhI8-M6EYtwfrerkWL_VMg,6
VKUUdRVElaufzQAI4OcxLQ,130
VKUUdRVElaufzQAI4OcxLQ,1
FoIzWtiwffKyfKJHsm7VKQ,31
FoIzWtiwffKyfKJHsm7VKQ,30
FoIzWtiwffKyfKJHsm7VKQ,32
FoIzWtiwffKyfKJHsm7VKQ,1
FoIzWtiwffKyfKJHsm7VKQ,22
prGQTaFLeso7Qkzy-lOz2w,48
prGQTaFLeso7Qkzy-lOz2w,1
prGQTaFLeso7Qkzy-lOz2w,22
2b-txFFWmKKq4AL-pnIxZg,58
2b-txFFWmKKq4AL-pnIxZg,128
2b-txFFWmKKq4AL-pnIxZg,21
2b-txFFWmKKq4AL-pnIxZg,159
2b-txFFWmKKq4AL-pnIxZg,56
2b-txFFWmKKq4AL-pnIxZg,4
2b-txFFWmKKq4AL-pnIxZg,14
2b-txFFWmKKq4AL-pnIxZg,15
2b-txFFWmKKq4AL-pnIxZg,1
l0qTrHzfkquC144PkJh4Rw,6
l0qTrHzfkquC144PkJh4Rw,37
l0qTrHzfkquC144PkJh4Rw,41
l0qTrHzfkquC144PkJh4Rw,9
l0qTrHzfkquC144PkJh4Rw,70
l0qTrHzfkquC144PkJh4Rw,1
DGatNT8XO1aYuYVYGyWkPQ,74
DGatNT8XO1aYuYVYGyWkPQ,1
DGatNT8XO1aYuYVYGyWkPQ,12
DGatNT8XO1aYuYVYGyWkPQ,45
xHWi7ZQ0zlRoKWlfnmhOYA,29
xHWi7ZQ0zlRoKWlfnmhOYA,54
xHWi7ZQ0zlRoKWlfnmhOYA,22
xHWi7ZQ0zlRoKWlfnmhOYA,1
xHWi7ZQ0zlRoKWlfnmhOYA,84
Y9EfIbXryZVWA3IVx86bAw,9
Y9EfIbXryZVWA3IVx86bAw,4
Y9EfIbXryZVWA3IVx86bAw,34
Y9EfIbXryZVWA3IVx86bAw,1
Y9EfIbXryZVWA3IVx86bAw,6
Y9EfIbXryZVWA3IVx86bAw,89
Y9EfIbXryZVWA3IVx86bAw,86
5oEyGDeqeXeMfFXZdevtFg,54
5oEyGDeqeXeMfFXZdevtFg,96
5oEyGDeqeXeMfFXZdevtFg,3
5oEyGDeqeXeMfFXZdevtFg,19
5oEyGDeqeXeMfFXZdevtFg,1
5oEyGDeqeXeMfFXZdevtFg,22
RO1LyRwH2eZT_eNUN0dC3w,15
RO1LyRwH2eZT_eNUN0dC3w,26
RO1LyRwH2eZT_eNUN0dC3w,1
RO1LyRwH2eZT_eNUN0dC3w,6
RO1LyRwH2eZT_eNUN0dC3w,28
RO1LyRwH2eZT_eNUN0dC3w,9
RO1LyRwH2eZT_eNUN0dC3w,81
rugDoz-A6vL-FG-8PbvOag,15
rugDoz-A6vL-FG-8PbvOag,4
rugDoz-A6vL-FG-8PbvOag,5
rugDoz-A6vL-FG-8PbvOag,1
rugDoz-A6vL-FG-8PbvOag,6
rugDoz-A6vL-FG-8PbvOag,81
rugDoz-A6vL-FG-8PbvOag,12
rugDoz-A6vL-FG-8PbvOag,9
BEbSlK67eM7YnE9O5R7cGA,12
BEbSlK67eM7YnE9O5R7cGA,1
1h-Irop_Rad5LB9EBf59SA,15
1h-Irop_Rad5LB9EBf59SA,22
1h-Irop_Rad5LB9EBf59SA,1
1h-Irop_Rad5LB9EBf59SA,31
1h-Irop_Rad5LB9EBf59SA,32
70a-DEnbsZiYIjMaXnO8rQ,32
70a-DEnbsZiYIjMaXnO8rQ,1
70a-DEnbsZiYIjMaXnO8rQ,120
70a-DEnbsZiYIjMaXnO8rQ,133
70a-DEnbsZiYIjMaXnO8rQ,49
70a-DEnbsZiYIjMaXnO8rQ,22
TwZnsqJCFncURCDQoEypSg,1
TwZnsqJCFncURCDQoEypSg,56
J1vj7-l7v4jYXxSR6ffPkA,19
J1vj7-l7v4jYXxSR6ffPkA,1
J1vj7-l7v4jYXxSR6ffPkA,20
eBo_ZnzWshp5Myx7ugbMhw,130
eBo_ZnzWshp5Myx7ugbMhw,1
eBo_ZnzWshp5Myx7ugbMhw,128
4mEqLXZD6aU3ymapf_hbIw,1
4mEqLXZD6aU3ymapf_hbIw,12
bKeKYs8NycSzIYvpT_6ncg,24
bKeKYs8NycSzIYvpT_6ncg,12
bKeKYs8NycSzIYvpT_6ncg,25
bKeKYs8NycSzIYvpT_6ncg,1
YSJ2WaubNxMCnlNsZfIQbQ,74
YSJ2WaubNxMCnlNsZfIQbQ,35
YSJ2WaubNxMCnlNsZfIQbQ,25
YSJ2WaubNxMCnlNsZfIQbQ,34
YSJ2WaubNxMCnlNsZfIQbQ,3
YSJ2WaubNxMCnlNsZfIQbQ,10
YSJ2WaubNxMCnlNsZfIQbQ,98
YSJ2WaubNxMCnlNsZfIQbQ,1
Lb5Gi0VnxwtFXk3sMTSMcQ,1
Lb5Gi0VnxwtFXk3sMTSMcQ,16
oa4bCkow1hrF6pqQCT6EGQ,32
oa4bCkow1hrF6pqQCT6EGQ,30
oa4bCkow1hrF6pqQCT6EGQ,1
oa4bCkow1hrF6pqQCT6EGQ,22
oa4bCkow1hrF6pqQCT6EGQ,31
e1D2n12gzzsyCdUdas5MKg,1
e1D2n12gzzsyCdUdas5MKg,29
e1D2n12gzzsyCdUdas5MKg,9
e1D2n12gzzsyCdUdas5MKg,81
e1D2n12gzzsyCdUdas5MKg,6
e1D2n12gzzsyCdUdas5MKg,41
e1D2n12gzzsyCdUdas5MKg,97
WjGfcajYECW1zEoinqpc2A,1
WjGfcajYECW1zEoinqpc2A,56
WjGfcajYECW1zEoinqpc2A,31
IzUXCIMWeocK1fJHdrgJgA,18
IzUXCIMWeocK1fJHdrgJgA,34
IzUXCIMWeocK1fJHdrgJgA,128
IzUXCIMWeocK1fJHdrgJgA,160
IzUXCIMWeocK1fJHdrgJgA,1
oZfUOoDJnORwQrDTqUJ-NA,76
oZfUOoDJnORwQrDTqUJ-NA,6
oZfUOoDJnORwQrDTqUJ-NA,4
oZfUOoDJnORwQrDTqUJ-NA,1
oZfUOoDJnORwQrDTqUJ-NA,9
LZquQqjVqoWFhVUqfLxUKw,28
LZquQqjVqoWFhVUqfLxUKw,1
LZquQqjVqoWFhVUqfLxUKw,12
LZquQqjVqoWFhVUqfLxUKw,4
LZquQqjVqoWFhVUqfLxUKw,29
m5fKuw8ZMfYjJLtcISCORg,1
m5fKuw8ZMfYjJLtcISCORg,4
m5fKuw8ZMfYjJLtcISCORg,15
m5fKuw8ZMfYjJLtcISCORg,56
m5fKuw8ZMfYjJLtcISCORg,58
m5fKuw8ZMfYjJLtcISCORg,14
m5fKuw8ZMfYjJLtcISCORg,21
m5fKuw8ZMfYjJLtcISCORg,128
m5fKuw8ZMfYjJLtcISCORg,31
51Fo_uY52A5oaI8YTHU5yg,6
51Fo_uY52A5oaI8YTHU5yg,76
51Fo_uY52A5oaI8YTHU5yg,29
51Fo_uY52A5oaI8YTHU5yg,16
51Fo_uY52A5oaI8YTHU5yg,9
51Fo_uY52A5oaI8YTHU5yg,25
51Fo_uY52A5oaI8YTHU5yg,1
XjaYTbAMsIOkofZJ4QSuJA,34
XjaYTbAMsIOkofZJ4QSuJA,22
XjaYTbAMsIOkofZJ4QSuJA,30
XjaYTbAMsIOkofZJ4QSuJA,1
XjaYTbAMsIOkofZJ4QSuJA,16
sy7uEcDtctaeYqD7HGrPCg,155
sy7uEcDtctaeYqD7HGrPCg,128
sy7uEcDtctaeYqD7HGrPCg,18
sy7uEcDtctaeYqD7HGrPCg,1
sy7uEcDtctaeYqD7HGrPCg,9
sy7uEcDtctaeYqD7HGrPCg,6
sy7uEcDtctaeYqD7HGrPCg,161
L3CwFF0JhicaxVfWzzrEAA,22
L3CwFF0JhicaxVfWzzrEAA,1
L3CwFF0JhicaxVfWzzrEAA,99
L3CwFF0JhicaxVfWzzrEAA,100
L3CwFF0JhicaxVfWzzrEAA,20
L3CwFF0JhicaxVfWzzrEAA,56
Qx6IaAjbIECWWaRuqjYMfw,34
Qx6IaAjbIECWWaRuqjYMfw,22
Qx6IaAjbIECWWaRuqjYMfw,25
Qx6IaAjbIECWWaRuqjYMfw,67
Qx6IaAjbIECWWaRuqjYMfw,16
Qx6IaAjbIECWWaRuqjYMfw,1
Qx6IaAjbIECWWaRuqjYMfw,86
Qx6IaAjbIECWWaRuqjYMfw,23
K3ZZua4ab6YLhPqZ_DEDlw,6
K3ZZua4ab6YLhPqZ_DEDlw,1
K3ZZua4ab6YLhPqZ_DEDlw,26
K3ZZua4ab6YLhPqZ_DEDlw,9
K3ZZua4ab6YLhPqZ_DEDlw,99
K3ZZua4ab6YLhPqZ_DEDlw,100
K3ZZua4ab6YLhPqZ_DEDlw,22
K3ZZua4ab6YLhPqZ_DEDlw,76
cbimTBHAiibDpq8O6mP4VQ,162
cbimTBHAiibDpq8O6mP4VQ,2
cbimTBHAiibDpq8O6mP4VQ,6
cbimTBHAiibDpq8O6mP4VQ,93
cbimTBHAiibDpq8O6mP4VQ,65
cbimTBHAiibDpq8O6mP4VQ,42
