reviews_id:ID(reviews),stars,useful,cool
rfDPeMP2F2CXBWTH8Vd3_w,5,0,0
39HBrPwb6qbU_RzQbDPJsw,4,3,0
s-uirOLPo4gohvfqZv5Cfw,2,0,0
An3dUXmxhTVulRSn1iqDJQ,5,0,0
b92ukkqunUyRNCUMYhJlmg,5,1,1
2ia_a9NbQhg7F4LANjH9IA,2,0,0
nKz21923RegWNmFIM0QmcQ,2,0,0
YVhJJ8dZD0isYQh-2Fky_w,4,0,0
Zf0Jfos8GTFI-SrHpK-maw,1,0,0
nHRoFM4ZERnvMEt3HENx7w,5,0,1
3o4fhyEmxQcIy21-eY2UHQ,5,0,1
HzkSzPPFnVts_X-KY9JmYA,1,0,0
FlVS0QsFAJl0u821ZkAIIw,5,0,0
H4pWndRo5EA8OOnWrP3d7A,4,1,0
pep1_4GS9Sf4Bx0mQ0xxaA,5,4,1
mwhglI1yff-Io8AhrjZ_PQ,5,5,1
lnPbEInGnZC-DBT--i0aLw,4,0,0
62CrgjCKNm45LNNQhXuwmQ,3,0,0
FZaB1C3TmF9parcHm3rO6A,5,0,0
t6gDiiu8tIz93BluW1H8gg,5,0,0
2WZb1JzVd23KEKfBBclfTA,4,0,0
Z4IoqbuSiD4FqCOpRr1WoA,5,1,1
3O_BLQ1jD_uzPEJC9Vg-5A,4,0,0
ZhUsNMFdhvFfOwoc_BJPBA,5,0,0
AEPzoeRyIKxr6MoHbJC5_A,1,0,0
g9Oq6lJryw71F_dpgeWA1Q,3,1,0
Dbe7_llf2yPeQkz08ErVmw,3,1,0
1buE9qc9tptvLL8y1CLyfA,4,5,1
8M4hfIvTpciLyLA4oiDgwg,5,0,0
6cg1bGQQCSz_HqGizjEAWA,1,2,0
A7wOD8Ha58xhanddIIOmqA,3,0,0
c-4ExZH-Dei_n62kQvMVdw,1,0,0
Awtxg6ApkOWCLwpgeBYhsQ,5,1,1
2pRegO9Mjn_wh1XVBkuNkQ,4,0,0
9vYv9rN129XGAc6lm1If4A,5,0,0
YkSf2rrHCbcfyQqMtsz2gQ,4,1,0
0pjO6xqfJT3z5XYRFR5iBg,4,0,0
9YkYF4HKOkn22LwOsA2GFg,2,1,0
J73vF5mhMQ-s_1R-oxzRUw,4,0,0
PTu_ZJGjleohWNmI_DK8QQ,4,0,0
1Eym9OyUSXbu6d9UDr28oA,2,3,0
lo_4AhFwPRNG-qtrWX0jHQ,5,0,0
tKeVUB5V5hwDrwo8nOF9yg,1,0,0
5TxNzuZX8bxznEUOnojopA,5,0,0
n3qOGgFMwrt0gxOUpF0Sxw,4,0,0
tfAmnjcGKSvb-KpERKnWxg,4,0,0
Fylhr6OSiUDVtHjZH10ypA,4,0,0
tQ4KQ9UycDjeF9W-P010VQ,1,0,0
w7E50fp56i7lzkPXBp8wQA,4,0,0
P90QSm_SkRPp8ZEBHscxsA,5,1,0
Ow-5d5YhsXYmi1RMltdpQQ,3,0,0
wLxmJFx1w18Is2BiEhqi2g,2,1,0
-PCRZ8MtpWSWr6qU3p6JwQ,5,0,0
Oc3L04p05DC_zLiU9NXhSg,4,0,0
_Q1zHGAcfMPTL1YLK2plzw,3,0,0
b7_QVMySwljM5Dy9SFDnrQ,5,2,0
mhWa8jMEo4hzYRep2vPLvg,3,0,0
BEZbfb7kAVqRJDCmjmMg9Q,4,2,1
8POtchL8IYXzhwTAM9aPrA,1,0,0
Sp5oSMvi7YsazjQu_dwE9Q,5,0,0
xZv3z4FzKmsAFZ5zuJTvOQ,4,0,0
tDo2QPZ9cr0GaaaAi8eDRQ,5,0,0
VDDx-mhTRgEqQZoxXWhnXw,5,1,1
b6mFOQiNaiDMVEpq-xMagA,4,0,0
gISvww7Z86akaCNmPmAl8w,5,0,0
XCTY63lTNn5poZ1mzqDn0A,4,2,1
jiLcNChSLIWjCA4-hHD7GQ,5,0,0
wmi7h_9H179V68qLwFtVbQ,3,0,0
N9fMhaTHU4NHlIvywcT1kA,5,0,0
48bqKcp1YU6Oo1S0F9HYjw,5,0,0
gZ4hcW1ATsjMGQPkRAuw8A,1,0,0
7ixZzoM8tYXIvpwG5rxbAQ,5,0,0
-g4-ktvqMQHIx2YyKfWiFw,1,1,0
IwL_qBAFMyq_v55AR7Xb1Q,5,0,0
IpoCzvXsaDVMYrCb1ZWxZQ,2,0,0
N27S44vj3pFuQEPl5cVLnQ,5,0,0
bvVL5GZmbYxOKmhjlCTkVg,3,0,0
Eh6LKmqnN7Cph2IwQ-aleg,2,2,0
SE2e_uurmVfWIY32n7xrxA,2,0,0
TIbwdjq8kIufSc4Sblufig,1,1,0
xdqVKyDM07rWPr5cYc2uGw,1,0,0
Sql93uGLnv7NxuHpvSIerw,3,0,0
iv0yplwwHjctJ-O_1dWVLQ,3,1,0
9T9ckmaAva16zv9aumkDVg,3,2,0
iqkzBZpd7-TSbjlBiVj1Pw,4,2,0
Vd_ermCxJm5LH4Z6jFSxCA,2,1,0
lvESd6q0cr1nkV1sU5L04w,3,0,0
xj_3vgAoLIxRlYBeh-JuyA,2,0,0
uO5YVrJYHlZEeABqDuZMlw,5,0,0
flQvJnRzh5npwTh3WDF8bA,4,5,0
d2wRpxNhN1LcywQfcjFqwA,4,1,0
XBm5m1NkpidHRW8a75NHBA,3,0,0
PM186ey4Eq3juas8gxW08A,5,0,0
OuI-pvETpn8Mxz-fcRGBlw,3,0,0
qiUa6PREMVnhRHY42xNpng,3,0,0
tweKuFDji6HWyYGAAnHE0A,4,0,0
8lWl55hxXKOMy4driu92Og,2,0,0
uIaUfJKfXaUbyCe-Bt_V8w,2,0,0
XnT91xxFludlVd7_UlT3Ig,5,0,0
hduzMBFDLYL3Ro62sOeBuw,5,1,1
W1Izc_qPvhUcNnQR-CQDhw,5,5,4
jw8_SVyaA9QJkAf7rIzo0w,1,1,0
xIJmBkZ_ocK9FYsVYBeKXA,5,5,0
bylUSR7uFDpFtOjVDH59Mg,5,0,0
_KMmHIpx6E_ItLuJ6gRgjw,4,0,0
6nt2KBXavdJ_4gMPBtgTbA,4,0,0
MgIuQHjW1TLRxnKPDWn02g,2,9,1
tOn1QdpMLwJ5ckXflyzlvQ,5,0,0
rbzfnN8j3w7Unc8hdQ6IYw,1,0,0
5eLNcbfAZIvJDZt0zAbbrg,5,3,0
nBRYaKodHFpAaS5LKpx7tQ,5,0,0
ENfrH6dyg62paJ15lDgN-Q,4,1,0
M3v-kZ-cVccfQyx-95g5RA,5,1,0
Mw-sM5l5mWUnMQgvVn3gfg,4,0,0
3ojExmc2Szvimmf5wA5M4Q,4,1,0
0ZXVbyaxAijj896ydOIw7w,3,8,6
OAx1m4_oaMhspCr5t-jIhw,4,0,0
gSYrVmLjCeJLVKvrEy0liQ,4,0,0
mWSjjgKi1kMJNPENexVfmw,5,0,0
edlfts7cWlTEp9aWDn_4Sg,2,8,1
1XUg6tw2tHO5TV4jrh57kw,5,0,0
xCITfp7WBP0-0PXHNCqi6w,4,0,0
dLcbmryEhgAT5rOW8Xyo3A,3,0,1
Rf_piPW0ngrfjBNrUVDXCg,4,1,1
idDnS57qAwjyI9KwZJ9zxA,5,1,0
80ORfZG9zFjkPjbXw2ujlg,5,1,0
MlJUDpVPde3KgM6YgyIw3w,4,0,0
7BDiip4bHe6M24VG86rvkw,4,0,0
7nNphtBU3RrpXdpFZp-4fg,4,0,0
SwupyZo8-aZYCmnLanXShQ,5,0,0
eX371Q8o3XrLT9IX35sYLA,5,0,0
VeVBoWilnyS8DJG9_036PQ,5,1,1
RVPpPefpNdhShe2B2odsFw,5,0,0
uKoYVL9LLobk5peaXd6w_w,4,0,0
ausyhdgay5nFeEdDlza4zg,4,0,0
OHZkLT86gXJ6J3xMlaB8Cw,1,1,1
cib3yeyT87bcYFIl6T0lRg,2,1,0
t9wtVEkUHQNIXbS20SESkA,2,2,0
VowVH0vbCNFrDymgVgzWGQ,5,3,2
SiXkpTmWBbKSfOUsTXpqjQ,4,0,0
KhscrlE5pW64ySvf19jWnA,2,0,0
Hb1VticK9SEzpkc2ZJoxKw,3,1,0
8qxvz4y4tZnQRBD6AXZ-kw,4,2,0
JIwFi-jP5DNGedBFjE5DEg,2,0,0
DZ6Uhr2MpbQnUKTkXOXxFg,3,3,0
KmqtB6ZTP2UEKuaoaE5tSA,5,0,0
T7ESZ9EUrqIjHeOnZYq8xg,4,1,0
HGeLeq9oihpOaw3wm9wOjw,5,1,0
7XDTpfoh2zX9kfDs2gOsgQ,2,1,0
jqst1Vea2xBxX6jTk4--6w,4,2,1
udn0Z7veXDmydnCDaWtFAA,4,2,0
5phu6b4r9jghjr5mJbvdgQ,5,5,1
cnLa6tl4MQ2c1DOINhDekg,5,2,0
CbtzKkI-aBtDr3Ph0dfMXQ,3,1,0
0okbTKaElz3b4Xw20W7lww,5,1,0
fMo0TPttfHK_OZG2l95LJQ,5,0,0
Hx0kdVBgZPKkWkqi8hs6LA,4,0,0
SVNT4_1Y9klDhEJduw6sRw,3,0,0
f6IqyPBKBdnZ_xyb9lGurA,4,5,3
QSPuYAftiXgV1BBtvS0Cxg,2,0,1
_62SXkbBml1BbRbVg07YGg,1,0,0
tue-yFSbg0pCZRn1uvESBg,5,0,0
5eozS3FAibzQuHq57WUnSA,5,3,0
SzqQfe34t0xwqK09nr6XIQ,5,0,0
eQ0beSpnHr5gbfGJaBnkpQ,5,0,0
g0CkzoB11l1dE1L87X56Rg,2,1,0
7PuC6Mn1zGzkpd5n_1ZTTw,5,0,0
3KUmuGfzIvwaJ2l6DPuvpQ,5,0,0
fDGk_3RSk_-5wqJA_V7q3Q,1,0,0
uyh6Lorwzmt1fEC7ZjqcEw,4,0,0
y0X1ZTgBKKxxrquQ7PTIMg,4,0,0
AhJWpwxTXpS2VNRXOH9Vmw,5,0,0
gZdyqv_4ErRiz-kSX6miWA,1,0,0
v-RH8JaC7yfMAmC9lqri3w,2,0,0
WTAk2SynTJlOtpNtRQgfAg,4,0,0
TmpZSRzs2jW1Ts4u_6O8Dw,4,1,0
hF6wFgCrC6jGBBhBBOxBqw,3,0,0
sCcl4QI14Lf2mvPsYYiczw,5,0,1
dwUpZ-r0zHy9Je8oZUdt3w,4,0,0
jm6QoX7Izj0o5SxpHiPpHA,5,1,0
ueldSeyZ4OF351Rt6-l1dg,3,0,0
3KB2ziJ1s9r5lKHxg560Nw,4,0,0
jGFAvLoVaHRITL0Mx2L5yA,5,0,0
T6VQ8gjsq3Z-b-K_UjjP-A,1,2,0
R4fgkdZwyTwFwDjMgwCbMQ,4,0,0
oVji33k2qixYp0t3SYSGIw,5,0,0
8F-1wPMWDvwAIItHxlObsg,4,0,0
IJkxMflFfgSf-SUo7WentQ,5,0,0
Gu6NHzUtZ2FWbZ2rCXPrlA,5,0,0
w5vuorJNMNdhRrHp75TCvw,5,1,0
_auVF3rEIKHlUXUr3s5CCQ,4,0,0
HexHH_LE5OIULIf4xAHISA,4,0,0
ZjHT1_Idvw48HwnXqIm-kQ,4,0,0
_wexgTDpknU4nERGmEWYCQ,3,0,0
GkdvS57iqWteZrJKNTU62A,1,2,0
2wjoR2bf7Q8tm4dbv7q4tg,3,1,0
yW9iwRyICgVlUZ6amg9iOQ,1,1,0
lRkvLL822aMbFKOtxyClNw,3,0,0
rpYRkthHjgpE8rXHzu6hwg,5,0,0
n9r_tpWNS5VleT-CL4Srmw,5,2,0
Ip3ouVb5Eyp5adnqTAnRAQ,1,1,0
EMTRJGyRJxAF-WGQ0lWROg,3,0,0
FiH2GtQtelCtFB0UTBpwtg,5,0,0
jLK4rS_D-SCTjz2QoHUDTg,5,0,0
oMMDSXACV_iubP0iQExJKQ,1,1,0
ihsHBUXMKq823-4x7DW3ag,4,3,0
WRNLgFjMzpqXJ02meJQU6g,1,6,1
ZWd9fN-tNLcCrvKOSMp-cA,3,1,0
1eJnTyZ3gx_ERhA69UbBSQ,4,1,0
4_mHjCDYYFeRrFtCeUDPQA,1,0,0
WOVhxsI2fdQ7DuaJjJwwCA,5,0,0
zyUZJJLNfLZrA6Qiw7tJug,5,0,0
YmsdZk1vDLQlYtE6bgPnAw,4,0,0
mKO_2fKX0KtQDh0NDExC7Q,3,0,0
BpGfBVkG7awzeOMZ4fJgDw,3,1,1
zBQggihKuSNCzEo7WqJrNg,1,0,0
BL2-p5RwaxpIMdgmDTPZRg,4,0,0
uXgAD0A5JUuwRsehnpWzOQ,5,2,0
6YX2KzMUJObdJPRiVQs0tw,5,1,0
60Hv8czNW5Hbx5Ced16P7A,5,0,0
5BfiN0-PaCMgrM5ATKaZ-A,4,0,0
4Gmtrv0hcs2OOfKyz8qJQg,3,0,0
VrKwne508LdxHErvFBZK4A,5,0,0
YiVa0uH5fBZ1Zq6-WuUwgg,5,0,0
DmUS1rpKMmd4rYbczRoFjg,5,0,0
00is8g2BGr3VHLTG1cSDqQ,5,1,0
0cyjuvPGSZ1M-6rJv9Q53w,3,1,0
nukDlcWXZtcJKI1b671-xA,3,0,0
37yr6Y_wepdsqaF9bS411g,4,0,0
Ol8bL0Rz0UEbsa--7eR8EA,2,0,0
aoZMxdsjbt4GdM126x72qQ,1,0,0
g7Vcu-RTm_4GFDSAftJmsQ,3,0,0
cCoYYsYm_ahAOiegdyVd6A,5,0,0
7q68V7FbETpHqiyRmoU76A,4,0,0
fhmygtT_LfsjPES05jPh-Q,4,3,0
nmNsBhGUB59A2Y-epIBqDA,4,0,0
5UQscvJ9cMLXBRBGCH_frA,5,2,2
SoZG_IfMivJNniQJrhkznQ,5,0,0
hsRugyKFpsxMMq3K8HPX5A,1,9,3
4f4wQzIXx5TZkW6MEkj81g,5,0,1
az-zTF8dWrpQIQD1NYDT0w,3,0,0
OTjBL9CZH4ZQKno3uYGBDw,1,0,0
wqpTX-JTZI4zvtY51Te8ug,3,1,0
mnAPEojyfGYuE7pMNSWxTg,4,1,0
FqnEOflwbkHd0-Efxtdp3Q,2,0,0
IWKJbqRgwTgAc9tqvHKa5A,4,0,0
BmS4omRfdhw_tUYR-1kqvw,5,2,0
riu2vbptCo5OcvfO0LL_wg,5,1,1
vfhBmMR4TYb7GWhzcIYeow,1,0,0
g_97RZ-60T3LeZewGVUslg,4,0,0
n44oKojtkoZ9fF_kHhoPHw,5,0,0
NxxzEhHkmE_T80Hy8SKSUA,5,4,1
niu1tw5ATjnPq5r60YuAlA,4,0,0
Rvwh7SLBRWQiKXaV1SMROg,4,0,0
McCsqOzsZYSyUqhHyLkALg,5,1,0
ljABefhDKZKvg9mJGcE9Qw,4,0,0
3Oc23EAdNYjfpzZMSl9KmQ,4,0,0
39GqmLUpdj_zBUPsicud6Q,4,0,0
vIaHkOxdbiWBhoZggR3DHA,5,0,0
ahGcPh2pNC5C-7haoW1wng,5,1,0
OrRvnsR55PtkarN2MCILFg,5,2,2
Gbr5HjHYhZRofmAunNrkVg,5,1,1
conY-QVR3FLY6HoBvFyh8Q,5,1,1
juVmV6GLziyrE7-C0YlwoQ,4,0,0
q8KPbhuv37-VTW20BX-Z8Q,5,0,0
44dkg77xrWQz2MimmOTURQ,4,0,0
9btNldMH7v5JrWemBXPzVg,5,1,0
t1_L7xOyPoPRHU7jpmbLyg,5,2,0
otIvxfYLj-9pCCXDY2dg4w,2,0,0
-DN4U2eBTwh-JNMxeSA4_Q,4,3,1
fBwB2uFpfZn7R0klfdWc0w,3,0,0
_JxdpC4JAkUoqJmKJo0cJQ,1,0,0
4KforKqi0vbpkHWltf1wUg,4,0,0
072fcSo19DK9AZ4l0Q41zA,4,0,1
HNOLFxHu-urGnsQS4_s7FA,4,0,0
LM_ttl33L9Fw6M7By08JlQ,5,0,0
DEGydq3fgB89GuzEbSu4_A,5,1,0
XkQKRNvanmNPCCa2Z1UlLg,5,3,0
hnWTcU5zwo3W9s2KIzxOeg,4,2,0
mqeI5GNiyBOGcNALfSecaA,5,0,0
FqYDbES02S2i9ReNuSv_hQ,1,1,0
pvlgiJBnx7ZOVJ4B4nHJRw,5,0,1
hOv4dWc3kg6lZ22F_YZheQ,5,0,0
lElBW7b_Dqirv0mtPDHJzg,2,0,0
LVb9llqEyvTYSJH4G2vwgQ,5,2,3
5FaCKgAUHzpNPqqjpZ4Jeg,3,0,0
7IfMCWDBf-jGDE_qs3sifw,4,0,0
HQjIyppHxDZuOzOVuuUeSQ,3,1,0
QiGubGvEFvl3WTSoDN-FTA,4,1,0
wdWQQyfJqGa7aWsioWApWQ,5,0,0
CcSiZdyh_8aadhdFNjHTjA,5,1,0
5GcLdNzMgAbpYZgZ9RMUHg,5,0,0
zmjunkwPchQhp-Crqi3b4g,4,0,0
8RQBsr_xRGDEizrCK1qNRQ,5,1,0
Ct4Jwe6U78dv9aBcdtreDg,4,2,0
RREG0_IlE-UekDz1EW6e0w,4,0,0
_Q0q_in4LEmslYmEtaFg7w,4,1,1
mX6O4uN-tMjlFyqp-VJvaA,5,8,7
ZsqPrvaRtO3Ljo1JQKeJiw,4,1,0
F0lkIqiMfpcADtFr19imiQ,4,2,0
VNA2wowszNrsRtE8x7qOmA,5,0,0
BFy4oZtY5GjT4mH0vFMheA,4,0,0
ymQNSbkGDDI-jhJvZOPq2Q,4,0,0
BooHFrKGR4M2sCbLKaEBgA,1,0,0
lP31m8orOg-FvfxWcSibRg,4,0,0
xizEXEE4vqh_P3HaS248GA,4,0,0
d_7BIHytM27jH1_GrkvnTA,5,0,0
CvCbDQgd9TEyd_nO8UUvvA,5,0,0
cgWZO9M3Un8Uk5WhFVEoDQ,5,2,1
7VDivPnsCxe8EVphz0mw8g,5,1,0
MA8tJNN4x0jpUFFHx4ivpg,4,2,2
3TfH1wWXKOZ788Ug6_wQSg,4,0,0
ZVL03jG7tyLlMGjep9xx-g,4,3,1
IW4cEo_YBkCyMY3UtVpRNg,4,3,0
xOQK6yqrNOr8Avup2gRkYQ,5,0,0
X75OZ0bW5gUYI45Wt0zeBQ,4,3,4
svAwh0cSyltu4sFrHutJRA,5,0,0
xA5Z-O2aDv39BHWkeg3NVw,4,3,0
cmOuDbei7PF1ypEPtGpeLg,1,1,0
qnKbZW7OkWcSB7bIhmhRpA,4,5,8
vCSMwrMQuyJsGLkyuXXGWA,5,0,0
tHfaEkOWA3UrWOOYWUMbfg,4,0,0
N2xQktZZL2xK5R9xLCITMw,3,1,0
-IDvxLuCR4VXiNwmkR86ig,5,0,0
XKk-uZ0NIuO1gENk1954tA,5,1,0
d3hqlZFVCR2CYsYoC5UxCw,5,0,0
RUQ34qvddXUoEL78MbIFVw,4,2,1
925qq2M79-5Tx14dzJiIkA,2,0,0
FOsB1bzoCnnMS8k2dvV0rg,4,0,0
qUYE3iiIVRTFKoZKOXj95g,2,0,0
w1bqOof2u7UykPFua1Cdjg,4,0,0
uyPgNerA29_uQGVD5hUYXg,1,0,0
SS-zZtohyNxbQ1QGRPCSTA,4,0,0
mj6otgVD4UXPE-a2W_8eGQ,5,2,0
z8lsbygecbETeeP5xZmZIw,3,1,0
YELlUVcTBQqjroZlA9d05g,5,0,0
xcRpXLtVVQi3agYvURfOUw,2,0,0
YFYy-da5dNHJ8cpPAYNhYg,3,0,0
ZYPEztqT9l0Kivecu-M0sw,2,0,0
s0WqQ7k7jn_6K9qnPqkooA,1,1,0
2YkWMKk_3AeRsQvJ690x4A,4,0,0
dXI1TD1EynwFEhSuMo1T_Q,5,0,0
3HB_EnEQwydV4uTS5IxMeQ,5,2,0
s3tH-8-RNvv3oo23D3FLkA,4,0,0
h4uuAXTU53o-hIvZG8EIBw,4,0,0
HlStBn9nCe1cUMXb-Hg60A,5,0,0
fNQwK0mAfpp2wmz-rUjJlQ,4,0,0
axf-roDJIzGiDZYcMMGY9A,5,1,3
NaP1x8-bDZkWFjAJiR78jg,5,0,1
8mFSzF39_JA_maCpD2DHHA,5,2,0
0TVVxN_ayAhW5KBFI9wx8A,4,0,0
5oX_YeLBukOpO35BosPxIA,5,6,1
08Q8XdAC7foP_qmKIIqUUg,3,0,0
f7Zbh0yUlPC5D7dhtNnkIg,4,1,3
efFJPOv35REQlEYYQHz8Gw,3,3,0
LsZOUKJLcloC_GSw0_H_Mw,4,0,0
iAp_Etp-yI2HJpUXYM1MzA,4,6,1
gnl0QThyAfinCGdQ-pGkXQ,4,0,0
XRHu6YiamdBcpu64iQn4yA,4,0,0
wVOl0ZnvdzAyJicZ5kDhiw,2,0,0
yzhPdh1G-CvFtLqNm2OS3Q,2,2,0
uIs_3PpyaN1L-oP0zPJJIA,5,2,0
n6VRO94SATbKzUwXPI-_nQ,4,1,0
G1W1z469F1nmTLHqPI2nxQ,5,1,0
hVnfqyZyaL8wC2N60Ja-Vg,4,1,0
dHBe0UEIrNnVKZP5WLgngA,1,0,0
3mydKiXF2kqszgtw33vALw,3,4,0
wm10mMj_41_-l_gRhRH3TA,3,0,0
N4MJLbF_49UtoafhZ0Gvcw,1,3,1
wGHCUJkI6Z6WtPmWpFteWg,5,1,2
kn9aPQhtp7leLbVWjB6D0g,4,0,0
x-1o9EIJEgms5NkTuaYi6g,5,1,1
ItpQpZk0MKqgvu4k-crIgg,4,0,0
IvAwF7Zm5Maj4E5zAatUVg,3,0,1
ywRKae1Gh42yXhGISJ8O6Q,5,0,0
HoRyVpHqVpemd24oQJzoTA,3,4,0
7OS6Ak2fNG3Fh1xrJqHDHA,3,0,0
YHl8vZb1N1Ia_GjJJiQqsg,1,0,0
AzyWDd6sjoOU5Ya_FZXNbg,3,0,0
9v2cUyC860y5Pf7uexhCIg,5,1,0
Fo0Gq8RJPtKOs4NcNpjEsA,1,0,0
K1M0ceWFHmSDPj5CCeogCg,1,0,0
d3t0RUlVh1-VI_GQWV-CCA,5,0,0
r-UgcD0wfk8zx7KChW-MwA,1,0,0
nwvczUJ-JuqHHIU2Ho5gwg,4,7,1
1xTfiJCyxOjqV_6NmCQuqA,5,0,0
mTt2t5esdc7MNyqjGcQEug,5,0,0
5iD6xpxppo01zsZFYrLjbQ,5,0,0
wvAs52cW2mOkF2jQkBUgEA,1,0,0
NknJqeYxd5zS4oV1BaUI6g,5,1,0
X8RjwxgzVOZXNn_tdJcojA,2,0,0
sOp8BJzmJOYNLzOMuU66xA,1,2,0
mXn0E6Nu2YMjJICvspUQpQ,4,2,1
ZtmJvjdrPKKIGHd6tqXOOA,1,3,0
lZd8HlsuYUkgXp9LTCZnng,5,0,0
G_q2K_4dIN5JBvsddRQuuA,1,0,0
tlxa6saI_M9mXmEezmRDxw,1,0,0
8sHtQzEhw7r37xDpi-n3-Q,5,0,0
FUdY2y6aAxROOhWoggQQqg,4,0,0
LTjx0meTsOqotIQlkHznLQ,4,0,0
uwgYiAxU9n5JLcyjQKCzlw,4,0,0
hpSrMW4-5ijQbF4vYGdgPQ,5,0,0
cQNVdQz1hm1xRsEvghjY9g,1,0,0
_nyEK7MqgdRk9WefCs439w,2,0,0
VZGTJch_BQdIQXNkZYCLUw,1,2,0
jOdVHIQWlMcxKokG--0wBQ,4,0,0
yVjwYpiAifXss2AfPcS_1A,5,0,0
9jyn6UUsbXv6M2qAywR-cA,2,0,0
lvqGFck7LMhhHnzofu6r5w,1,7,0
dqAUn-OicOn2Omc57JmLFA,5,0,0
ciybr6cWI-ei9OghEw-zxQ,4,0,1
NYPqcqoghLa4Yf4uZ_Nj8w,5,0,0
MfBAd3ysgxf3lGrpLUZ-Xg,5,0,0
ugnnuAaZJIcjMYZ3-DWJFQ,4,0,0
kr9kpss0q6FW_7m7tLy72Q,4,0,0
aL4N7NjOxEgqfiJ3i67SKw,4,0,0
Bpj_2P27gbfcS520hRYFPg,4,0,0
n6RwvYrQImBwpIXSfmAdUQ,1,0,0
0tSjwHObMnMJuyVgiabbwA,5,1,0
NDCZxCjFbjJh95uuwDtzng,5,0,0
9G-iAnG9ckCov4XQ_VX0rA,4,0,0
nle6C4u0Rs-E2K_vzCGocw,4,0,0
msD7FNjv8yA11b2T7SCp9g,2,0,0
OM_5dKqw6sW9khvpScwUow,4,0,0
S_WpmyUuJvrbr3yUASi77Q,5,2,1
6xthInsirbpicjqE2cDdeA,5,2,2
5hQ4mfg2ssihcleWAuhsLg,4,0,0
A1eR9p0YS3g3sgv-rJjBvQ,5,2,2
TXarJnRaJgBQGYp6jLPsvg,4,0,0
UOEqBt6cjzZVtBZqgBZygA,5,0,0
qh5fGdJfstow-5fy41bVug,4,0,0
ac1OpVJBFSzdflWixoXA-A,3,0,0
1iDxIOXKXGLBTJdcHvxZ9Q,3,1,0
NokhFZCvDXS_TjcKyqTm9w,5,0,0
mWCmZGx4YPs5iEyfc8tB3A,1,0,0
Jtb-Il1UqVFZvjVURs_fmw,4,0,0
z3SCK968Z4icmDKS-ej8Fg,5,0,0
zOJcBkkWXdM66klXswuzcg,3,0,0
52cDqkFXW8zaEBw_dckywg,5,0,0
XcnDh43O6-baFDPdw2cl3w,5,0,0
5YfDHVaM-3jJ-mKPlXgoNg,5,0,1
G9dJCfS7aYgLGZlty3iNzQ,2,1,0
0SsUfdF-m9poWaoiPYZOuw,4,0,0
2VkUC75Tj1RB2F7g6hG8_w,5,0,0
zcuqdm6dveMRVDZizNkicA,5,4,2
HEn6NsRSAgK75DNHtQtTLw,5,2,0
byEAw7BoRpunV4gBfEb57A,5,0,0
sTQW_xAFYDfcp2NhLIukTg,3,3,0
qjoZ85EkVRdYeE8DnU2QMg,5,0,0
YbZla_HvATM0tCReCc2kGw,5,0,0
8Zx8RR2jLrxVxLvIotK6gg,4,1,1
Me_InMAAcrLjWoAKSgkskg,5,0,0
hB2X7uvE4FCmxKn8FzW2Xw,3,0,0
Bnuz5jGDUvWTGvGA8PewiQ,5,0,0
F31wi1PPevUMjynDOeJ7OA,1,0,0
cjdQL-NocAU8vOrP4sHrkA,1,0,0
Rp6mJ31xUpqrdST2ztr6LQ,5,0,0
AYCZRnlIHrBOf4Xdcv0UZA,4,2,0
pAcsGKL4HXSqImXC4LIr2w,3,2,0
2Kw_--EzxSlzzglWNGAFNQ,2,0,0
4N5DtI380J5zimxpdvEsKg,4,0,0
7SKP56mh5suVXou3ugJmWw,5,1,1
LaZ6_a_5M-62yW0AoNz4jA,4,2,1
LVzrYG4jZou7yYgANH-eKw,2,0,0
YtM4EfA9I-XLtxucZVHKUQ,4,0,0
3KCmWwkscxdg-Lz8PVy4gA,3,0,0
55L9j78wAXBjYmledcZuWA,3,1,0
XGNb4VXtZbPl_ohDuhpIYw,2,1,0
976ApUmIya_ShlK5pN9ydg,3,0,0
t_t6mpcTPDIeOa7BOB25ug,2,0,0
YJPxR-UrYvRxogfGL9QHZA,3,0,0
QByl2qm8XfU2iUteOw4ifw,5,2,1
ubZZe92kMdHTjkNUPMYeBg,2,0,0
m81RGunXgH3aEGyqmvc9gA,1,0,0
VDZqLMtENKhjhiOVJeCb1w,2,0,0
zF-ZjjKiyxQ14pZFJvfeKA,1,0,0
qTy_owXPgI5y4TchjARqSQ,5,0,0
JYC19BtA4_1nTc58Mlr_qQ,4,0,0
tiMdnPUM-kz1FyX0VCofyg,4,1,0
pV11nseN4T3_-xVgJjDr3g,5,0,0
vMzifS-lc95R27yCHFfjNg,5,1,1
EPIg00VSWkza9pGSgdcdLA,5,4,0
bN_xWZTIZgJ_NF4csrNQsA,5,3,1
i4HFB3a-5Dj3wRgnTvPPYQ,4,0,0
6Vmgjy4vfTCrujkzOMj8NQ,3,4,0
-SRgvLcxIMmcWlqnIkcVsQ,3,1,0
eR3iYqFKvq73du4XgFObSA,1,3,0
F2VO0zR8CDaifdZ0_qM78Q,5,1,1
q0PieQyzyWsU6bxdR3Q6sA,4,0,0
xatVenHnTmk-xHCt4bRxTQ,5,2,0
QZmsErTo8l0mfjd0u1aKmw,4,1,0
A254v6iP-Sz8l7_HTmPkog,5,0,0
v97viESt3H4DZH0CXc_cZw,4,0,0
a9yPyk2nYuDQSu5E3Tistg,5,0,0
